price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,suburb_sqkm,suburb_lat,suburb_lng,suburb_elevation,cash_rate,property_inflation_index,km_from_cbd,region,population_(rounded)*,postcode,ethnic_breakdown_2016,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st],nearest_train_station,highlights/attractions,ideal_for,traffic,public_transport,affordability_(rental),affordability_(buying),nature,noise,things_to_see/do,family-friendliness,pet_friendliness,safety,overall_rating,review_link
885000,2019-06-26,Gledswood Hills,3,5,2,510,House,22,14248,4.072,-34.0137,150.78383,118,1.28,159.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510000,2019-06-26,Gledswood Hills,0,0,0,568,Vacant land,22,14248,4.072,-34.0137,150.78383,118,1.28,159.0,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495000,2019-06-26,Bateau Bay,2,3,1,447,House,12146,30316,6.938,-33.38486,151.47128,31,1.28,159.0,58.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1770000,2019-06-27,Bella Vista,0,0,0,1043,Vacant land,7837,43784,3.8,-33.74234,150.95464,101,1.28,159.0,27.28,Hills Shire,"8,000",2153.0,"Chinese 13.8%, English 13.5%, Australian 13.0%, Indian 11.4%, Irish 4.8%","$1,600,000.00","$2,000,000.00",25.00%,$750.00,"$825,000.00",$610.00,0%,13.3,50 minutes,30 minutes,Bella Vista (metro),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1500000,2019-06-27,Cheltenham,2,3,1,1113,House,2243,48152,1.654,-33.75721,151.0782,110,1.28,159.0,17.09,North Shore,"2,500",2119.0,"English 23.0%, Australian 21.1%, Chinese 15.5%, Irish 7.6%, Scottish 7.4%","$1,550,000.00","$2,000,000.00",29.03%,$760.00,,,0%,14.5,45 minutes,25 minutes,Cheltenham,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
810000,2019-06-27,Prestons,2,4,2,577,House,15313,36244,9.215,-33.94155,150.87334,28,1.28,159.0,32.26,Western Suburbs,"15,500",2170.0,"Australian 12.0%, Indian 9.6%, English 9.4%, Italian 4.4%, Lebanese 4.3%","$735,000.00","$850,000.00",15.65%,$550.00,,$450.00,1%,10.9,95 minutes,45 minutes,Casula,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
800000,2019-06-27,Wentworth Point,2,2,1,109,Apartment / Unit / Flat,6994,56524,0.574,-33.82839,151.07771,4,1.28,159.0,12.9,Inner West,"7,000",2127.0,"Chinese 18.4%, English 12.4%, Australian 9.1%, Korean 7.6%, Irish 4.3%",-,-,#VALUE!,$560.00,"$670,000.00",$530.00,0%,,45 minutes,25 minutes,Rhodes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
520000,2019-06-27,Cambridge Park,1,3,1,645,House,6726,35360,2.615,-33.74975,150.7265,55,1.28,159.0,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940000,2019-06-28,Tennyson Point,1,3,2,620,House,1219,48568,0.449,-33.83175,151.11687,24,1.28,159.0,9.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1670000,2019-06-28,Beecroft,2,5,2,936,House,9396,47112,5.117,-33.75342,151.06372,130,1.28,159.0,18.35,Hills Shire,"10,000",2119.0,"English 23.1%, Australian 19.3%, Chinese 14.3%, Irish 8.2%, Scottish 6.8%","$1,700,000.00","$2,100,000.00",23.53%,$760.00,"$980,000.00",$500.00,0%,12.8,45,30,Beecroft,Pennant Hills Golf Club,"Retirees, families",4.0,6.0,4.0,3.0,9.0,10.0,2.0,9.0,8.0,9.0,6.4,https://sydneysuburbreviews.com/beecroft
1511800,2019-06-28,Forestville,2,4,2,974,House,8329,39884,4.687,-33.76172,151.21039,130,1.28,159.0,11.47,Northern Beaches,"8,500",2087.0,"English 26.8%, Australian 21.4%, Irish 8.1%, Scottish 6.7%, Chinese 5.6%","$1,600,000.00","$2,000,000.00",25.00%,$870.00,"$930,000.00",$600.00,2%,13.9,40 minutes,25 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1510000,2019-06-28,Bella Vista,3,4,2,794,House,7837,43784,3.8,-33.74234,150.95464,101,1.28,159.0,27.28,Hills Shire,"8,000",2153.0,"Chinese 13.8%, English 13.5%, Australian 13.0%, Indian 11.4%, Irish 4.8%","$1,600,000.00","$2,000,000.00",25.00%,$750.00,"$825,000.00",$610.00,0%,13.3,50 minutes,30 minutes,Bella Vista (metro),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1400000,2019-06-28,Bondi,1,2,1,98,Apartment / Unit / Flat,10045,57356,0.865,-33.89314,151.26703,61,1.28,159.0,6.13,Eastern Suburbs,"22,000",2026.0,"English 20.5%, Australian 13.9%, Irish 8.8%, Scottish 5.2%, Italian 4.6%","$2,600,000.00","$3,000,000.00",15.38%,"$1,275.00","$1,100,000.00",$720.00,3%,11.5,30 minutes,20 minutes,Bondi Junction,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
689000,2019-06-28,Kariong,2,4,3,600,House,6385,36556,25.793,-33.45559,151.27311,189,1.28,159.0,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528000,2019-06-28,Kariong,1,3,1,384,House,6385,36556,25.793,-33.45559,151.27311,189,1.28,159.0,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420000,2019-06-28,Wiley Park,2,2,1,108,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.28,159.0,14.66,Western Suburbs,"10,250",2195.0,"Bangladeshi 12.0%, Lebanese 10.8%, Australian 6.6%, Chinese 6.5%, English 5.3%","$775,000.00","$930,000.00",20.00%,$510.00,"$385,000.00",$355.00,3%,15.4,35 minutes,30 minutes,Wiley Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2262000,2019-06-29,Hurlstone Park,2,4,2,474,House,4692,39624,1.201,-33.91005,151.12854,28,1.28,159.0,9.03,Inner West,"4,750",2193.0,"English 16.1%, Australian 14.7%, Irish 8.9%, Greek 8.4%, Chinese 5.3%","$1,450,000.00","$1,800,000.00",24.14%,$680.00,"$715,000.00",$480.00,2%,22.3,20 minutes,25 minutes,Hurlstone Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2105000,2019-06-29,Picnic Point,4,5,2,1042,House,6160,40560,3.859,-33.97301,151.00632,33,1.28,159.0,22.31,Western Suburbs,"6,250",2213.0,"Australian 23.1%, English 20.7%, Irish 8.2%, Scottish 5.9%, Greek 4.9%","$1,000,000.00","$1,200,000.00",20.00%,$625.00,"$740,000.00",$580.00,1%,12.2,60 minutes,35 minutes,East Hills,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1880000,2019-06-29,Forestville,3,5,2,797,House,8329,39884,4.687,-33.76172,151.21039,130,1.28,159.0,11.47,Northern Beaches,"8,500",2087.0,"English 26.8%, Australian 21.4%, Irish 8.1%, Scottish 6.7%, Chinese 5.6%","$1,600,000.00","$2,000,000.00",25.00%,$870.00,"$930,000.00",$600.00,2%,13.9,40 minutes,25 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1600000,2019-06-29,Kyle Bay,2,4,2,715,House,1035,47528,0.369,-33.98937,151.10096,12,1.28,159.0,17.07,Southern Suburbs,"1,100",2221.0,"Australian 16.2%, Greek 13.2%, English 13.1%, Chinese 10.6%, Lebanese 5.1%","$1,900,000.00","$2,300,000.00",21.05%,,,,0%,,50 minutes,30 minutes,Hurstville,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1300000,2019-06-29,Canterbury,1,4,2,708,House,7233,34632,1.964,-33.913,151.1171,6,1.28,159.0,10.09,Western Suburbs,"7,250",2193.0,"Chinese 13.3%, English 10.6%, Australian 10.5%, Greek 7.7%, Irish 4.7%","$1,300,000.00","$1,500,000.00",15.38%,$600.00,"$650,000.00",$500.00,1%,19.2,25,20,Canterbury,"Multiple parklands, Canterbury Park Racecourse","Families, small families, retirees, professionals",4.0,6.0,6.0,5.0,7.0,6.0,5.0,8.0,8.0,5.0,6.0,https://sydneysuburbreviews.com/canterbury
1300000,2019-06-29,Beecroft,1,2,2,1012,House,9396,47112,5.117,-33.75342,151.06372,130,1.28,159.0,18.35,Hills Shire,"10,000",2119.0,"English 23.1%, Australian 19.3%, Chinese 14.3%, Irish 8.2%, Scottish 6.8%","$1,700,000.00","$2,100,000.00",23.53%,$760.00,"$980,000.00",$500.00,0%,12.8,45,30,Beecroft,Pennant Hills Golf Club,"Retirees, families",4.0,6.0,4.0,3.0,9.0,10.0,2.0,9.0,8.0,9.0,6.4,https://sydneysuburbreviews.com/beecroft
1250000,2019-06-29,Glenfield,3,6,6,1450,House,9633,37024,6.995,-33.97099,150.89301,29,1.28,159.0,31.57,Western Suburbs,"10,000",2167.0,"Australian 13.7%, English 13.2%, Indian 12.4%, Chinese 6.2%, Filipino 4.0%","$685,000.00","$800,000.00",16.79%,$485.00,"$455,000.00",$380.00,5%,8.8,45 minutes,40 minutes,Glenfield,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1960000,2019-06-30,Sydney,2,2,0,97,New Apartments / Off the Plan,17252,35412,2.94,-33.86794,151.20998,65,1.28,159.0,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1650000,2019-07-13,Beecroft,1,3,3,936,House,9396,47112,5.117,-33.75342,151.06372,130,1.02,159.0,18.35,Hills Shire,"10,000",2119.0,"English 23.1%, Australian 19.3%, Chinese 14.3%, Irish 8.2%, Scottish 6.8%","$1,700,000.00","$2,100,000.00",23.53%,$760.00,"$980,000.00",$500.00,0%,12.8,45,30,Beecroft,Pennant Hills Golf Club,"Retirees, families",4.0,6.0,4.0,3.0,9.0,10.0,2.0,9.0,8.0,9.0,6.4,https://sydneysuburbreviews.com/beecroft
1616000,2019-07-13,North Willoughby,1,2,1,316,Semi-Detached,4172,45552,0.935,-33.79541,151.20101,95,1.02,159.0,7.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380000,2019-07-13,Carss Park,3,4,1,562,House,1252,36816,0.63,-33.98679,151.11717,22,1.02,159.0,15.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280000,2019-07-13,Carlton,1,3,2,558,House,10722,32656,2.065,-33.97075,151.1214,36,1.02,159.0,14.29,Southern Suburbs,"11,000",2218.0,"Chinese 18.8%, English 10.9%, Australian 10.7%, Greek 6.8%, Macedonian 5.1%","$1,250,000.00","$1,400,000.00",12.00%,$590.00,"$655,000.00",$465.00,2%,14.7,30,25,Carlton,Jubilee Oval,"Families, small families, retirees, professionals",5.0,6.0,6.0,5.0,6.0,8.0,4.0,8.0,8.0,8.0,6.4,https://sydneysuburbreviews.com/carlton
1192000,2019-07-13,North Rocks,2,4,2,746,House,7965,40092,5.462,-33.77572,151.01474,92,1.02,159.0,20.61,Hills Shire,"8,000",2151.0,"English 20.1%, Australian 19.4%, Chinese 14.9%, Irish 6.8%, Scottish 5.5%","$1,250,000.00","$1,500,000.00",20.00%,$590.00,"$605,000.00",$495.00,0%,17.1,60 minutes,35 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
701000,2019-07-13,Wentworth Point,2,2,1,117,Apartment / Unit / Flat,6994,56524,0.574,-33.82839,151.07771,4,1.02,159.0,12.9,Inner West,"7,000",2127.0,"Chinese 18.4%, English 12.4%, Australian 9.1%, Korean 7.6%, Irish 4.3%",-,-,#VALUE!,$560.00,"$670,000.00",$530.00,0%,,45 minutes,25 minutes,Rhodes,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1300000,2019-07-15,North Rocks,2,4,2,746,House,7965,40092,5.462,-33.77572,151.01474,92,1.02,159.0,20.61,Hills Shire,"8,000",2151.0,"English 20.1%, Australian 19.4%, Chinese 14.9%, Irish 6.8%, Scottish 5.5%","$1,250,000.00","$1,500,000.00",20.00%,$590.00,"$605,000.00",$495.00,0%,17.1,60 minutes,35 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1500000,2019-07-16,Malabar,1,2,2,511,House,5420,36088,3.574,-33.96419,151.25386,8,1.02,159.0,11.71,Southern Suburbs,"5,500",2036.0,"Australian 17.3%, English 16.9%, Irish 7.8%, Scottish 4.5%, Chinese 3.9%","$2,000,000.00","$2,350,000.00",17.50%,"$1,125.00",,$565.00,26%,15.0,45 minutes,25 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1070000,2019-07-16,Eastwood,2,3,2,273,Villa,17865,30368,5.194,-33.78849,151.08514,75,1.02,159.0,14.34,North Shore,"18,000",2122.0,"Chinese 38.4%, English 11.2%, Australian 10.1%, Korean 8.2%, Irish 4.2%","$1,600,000.00","$1,950,000.00",21.88%,$690.00,"$750,000.00",$450.00,4%,13.0,35,30,Eastwood,"Endless dining options, multiple parklands, Brickyard redevelopment","Families, retirees, professionals",2.0,6.0,6.0,3.0,8.0,6.0,7.0,9.0,8.0,7.0,6.2,https://sydneysuburbreviews.com/eastwood
1050000,2019-07-16,Wiley Park,1,3,6,765,House,10126,23036,1.362,-33.9234,151.06765,39,1.02,159.0,14.66,Western Suburbs,"10,250",2195.0,"Bangladeshi 12.0%, Lebanese 10.8%, Australian 6.6%, Chinese 6.5%, English 5.3%","$775,000.00","$930,000.00",20.00%,$510.00,"$385,000.00",$355.00,3%,15.4,35 minutes,30 minutes,Wiley Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
725000,2019-07-16,Parramatta,2,3,2,155,Apartment / Unit / Flat,25798,39260,5.26,-33.81479,151.00875,33,1.02,159.0,19.44,Western Suburbs,"27,000",2150.0,"Indian 26.9%, Chinese 16.3%, English 7.7%, Australian 6.5%, Filipino 2.4%","$1,150,000.00","$1,300,000.00",13.04%,$510.00,"$605,000.00",$470.00,4%,12.6,40 minutes,40 minutes,Parramatta,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
721000,2019-07-16,Toongabbie,1,3,3,664,House,14337,34996,4.733,-33.79196,150.9468,39,1.02,159.0,25.67,Western Suburbs,"14,500",2146.0,"Australian 16.1%, English 14.7%, Indian 14.4%, Chinese 5.5%, Irish 4.9%","$810,000.00","$1,000,000.00",23.46%,$450.00,"$550,000.00",$440.00,5%,14.1,40 minutes,35 minutes,Toongabbie,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
535000,2019-07-16,Narellan Vale,1,3,1,496,House,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16988000,2019-07-17,Lavender Bay,6,6,2,650,House,941,72540,0.164,-33.84388,151.20761,16,1.02,159.0,2.37,Lower North Shore,950,2060.0,"English 25.8%, Australian 15.1%, Irish 13.7%, Scottish 9.5%, Chinese 4.5%","$3,400,000.00","$4,200,000.00",23.53%,,"$950,000.00",$590.00,3%,,20 minutes,15 minutes,North Sydney,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
665000,2019-07-17,Strathfield,2,2,1,145,Apartment / Unit / Flat,25813,34424,6.572,-33.87913,151.08118,43,1.02,159.0,12.01,Inner West,"26,500",2135.0,"Chinese 19.6%, Indian 10.0%, Korean 9.9%, English 7.4%, Australian 6.9%","$2,400,000.00","$2,800,000.00",16.67%,$750.00,"$700,000.00",$535.00,2%,12.8,35,30,Strathfield,"Korean dining, Strathfield Park","Professionals, families",5.0,9.0,4.0,2.0,5.0,4.0,5.0,7.0,5.0,7.0,5.3,https://sydneysuburbreviews.com/strathfield
510000,2019-07-17,Narellan Vale,1,3,1,306,House,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450000,2019-07-17,Kariong,1,3,1,623,House,6385,36556,25.793,-33.45559,151.27311,189,1.02,159.0,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347000,2019-07-17,Wiley Park,1,2,1,81,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.02,159.0,14.66,Western Suburbs,"10,250",2195.0,"Bangladeshi 12.0%, Lebanese 10.8%, Australian 6.6%, Chinese 6.5%, English 5.3%","$775,000.00","$930,000.00",20.00%,$510.00,"$385,000.00",$355.00,3%,15.4,35 minutes,30 minutes,Wiley Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1100000,2019-07-18,Pennant Hills,2,3,4,1395,House,7287,43472,6.123,-33.73636,151.07741,168,1.02,159.0,18.83,Hills Shire,"7,500",2120.0,"English 22.6%, Australian 18.7%, Chinese 11.9%, Irish 8.6%, Scottish 7.0%","$1,400,000.00","$1,800,000.00",28.57%,$660.00,"$770,000.00",$490.00,2%,12.6,50 minutes,35 minutes,Pennant Hills,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1030000,2019-07-18,Toowoon Bay,2,3,2,721,House,530,29588,0.55,-33.36239,151.49762,21,1.02,159.0,61.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000000,2019-07-18,Hornsby,1,3,2,686,House,22168,38792,8.386,-33.69724,151.10055,187,1.02,159.0,21.2,Upper North Shore,"23,000",2077.0,"Chinese 17.1%, English 16.8%, Australian 14.0%, Indian 5.9%, Irish 5.6%","$1,150,000.00","$1,400,000.00",21.74%,$600.00,"$645,000.00",$460.00,3%,12.9,40,35,Hornsby,"Westfield Hornsby, numerous parks","Small families, families, retirees, professionals",4.0,6.0,7.0,6.0,8.0,7.0,7.0,9.0,8.0,9.0,7.1,https://sydneysuburbreviews.com/hornsby
507000,2019-07-18,Cambridge Park,1,3,0,613,House,6726,35360,2.615,-33.74975,150.7265,55,1.02,159.0,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412000,2019-07-18,Wiley Park,1,2,1,121,Apartment / Unit / Flat,10126,23036,1.362,-33.9234,151.06765,39,1.02,159.0,14.66,Western Suburbs,"10,250",2195.0,"Bangladeshi 12.0%, Lebanese 10.8%, Australian 6.6%, Chinese 6.5%, English 5.3%","$775,000.00","$930,000.00",20.00%,$510.00,"$385,000.00",$355.00,3%,15.4,35 minutes,30 minutes,Wiley Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2860000,2019-07-19,Ingleside,2,4,3,7369,House,974,42016,18.087,-33.68951,151.25697,143,1.02,159.0,19.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000000,2019-07-19,Glenmore Park,2,4,5,9024,House,23004,45916,9.74,-33.79317,150.68049,54,1.02,159.0,49.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297000,2019-07-19,Mount Colah,3,5,3,1173,House,7095,43056,11.062,-33.66638,151.12988,117,1.02,159.0,23.26,Northern Suburbs,"7,250",2079.0,"English 26.9%, Australian 25.4%, Irish 8.8%, Scottish 7.1%, Chinese 4.0%","$1,000,000.00","$1,250,000.00",25.00%,$620.00,"$630,000.00",$445.00,1%,15.9,55 minutes,40 minutes,Mount Colah,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1240000,2019-07-19,Mount Druitt,6,9,6,1012,House,16726,26000,6.256,-33.76791,150.8136,48,1.02,159.0,38.24,Western Suburbs,"17,000",2770.0,"Australian 11.9%, Filipino 11.9%, English 10.2%, Indian 6.9%, Pakistani 5.5%","$655,000.00","$775,000.00",18.32%,$395.00,"$395,000.00",$340.00,2%,12.8,50 minutes,45 minutes,Mount Druitt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
690000,2019-07-19,Wyong,2,4,2,389,House,4326,25480,11.434,-33.27889,151.43056,3,1.02,159.0,68.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665000,2019-07-19,Prestons,2,4,1,480,House,15313,36244,9.215,-33.94155,150.87334,28,1.02,159.0,32.26,Western Suburbs,"15,500",2170.0,"Australian 12.0%, Indian 9.6%, English 9.4%, Italian 4.4%, Lebanese 4.3%","$735,000.00","$850,000.00",15.65%,$550.00,,$450.00,1%,10.9,95 minutes,45 minutes,Casula,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
610000,2019-07-19,Narellan Vale,1,3,2,630,House,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504000,2019-07-19,Narellan Vale,1,3,1,568,House,7193,40352,2.481,-34.05177,150.74372,98,1.02,159.0,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480000,2019-07-19,Cambridge Park,1,4,1,1542,House,6726,35360,2.615,-33.74975,150.7265,55,1.02,159.0,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477500,2019-07-19,Bateau Bay,1,3,1,545,House,12146,30316,6.938,-33.38486,151.47128,31,1.02,159.0,58.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800000,2019-07-20,Leichhardt,1,3,8,423,House,14625,56784,2.595,-33.88143,151.15595,31,1.02,159.0,5.31,Inner West,"15,000",2040.0,"English 23.1%, Australian 18.3%, Irish 10.6%, Italian 7.2%, Scottish 6.9%","$1,450,000.00","$1,800,000.00",24.14%,$770.00,"$875,000.00",$560.00,3%,12.2,25,15,Leichhardt North (light rail),"Pioneers Memorial Park, Italian dining, historic architecture","Young professionals, professionals, small families",3.0,6.0,5.0,5.0,6.0,3.0,9.0,7.0,7.0,7.0,5.8,https://sydneysuburbreviews.com/leichhardt
1750000,2019-07-20,Harris Park,1,4,2,670,House,5799,31720,0.639,-33.82233,151.01207,28,1.02,159.0,18.92,Western Suburbs,"6,000",2150.0,"Indian 39.4%, English 7.2%, Chinese 6.7%, Australian 5.6%, Lebanese 4.5%","$1,050,000.00","$1,200,000.00",14.29%,$500.00,"$470,000.00",$390.00,8%,,40 minutes,35 minutes,Harris Park,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1740000,2019-07-20,Lilyfield,2,3,1,417,House,7616,58916,2.159,-33.87113,151.16107,37,1.02,159.0,4.57,Inner West,"8,000",2040.0,"English 24.7%, Australian 20.8%, Irish 11.0%, Scottish 7.3%, Italian 5.6%","$1,700,000.00","$2,000,000.00",17.65%,$835.00,"$930,000.00",$530.00,11%,12.0,25,10,Lilyfield (light rail),"Numerous excellent parks, waterfront areas, Le Montage","Professionals, small families, families",3.0,5.0,6.0,3.0,8.0,4.0,7.0,8.0,9.0,8.0,6.1,https://sydneysuburbreviews.com/lilyfield
1486000,2019-07-20,Eastwood,3,4,2,645,House,17865,30368,5.194,-33.78849,151.08514,75,1.02,159.0,14.34,North Shore,"18,000",2122.0,"Chinese 38.4%, English 11.2%, Australian 10.1%, Korean 8.2%, Irish 4.2%","$1,600,000.00","$1,950,000.00",21.88%,$690.00,"$750,000.00",$450.00,4%,13.0,35,30,Eastwood,"Endless dining options, multiple parklands, Brickyard redevelopment","Families, retirees, professionals",2.0,6.0,6.0,3.0,8.0,6.0,7.0,9.0,8.0,7.0,6.2,https://sydneysuburbreviews.com/eastwood
1223000,2019-07-20,Darlinghurst,1,2,0,64,Terrace,11320,66820,0.857,-33.8794,151.22078,50,1.02,159.0,1.87,Sydney City,"12,000",2010.0,"English 22.4%, Australian 12.4%, Irish 9.6%, Scottish 7.0%, Chinese 4.0%","$1,850,000.00","$2,200,000.00",18.92%,$950.00,"$975,000.00",$590.00,3%,10.1,10,8,Kings Cross,"Gelato Messina, Sydney Jewish Museum, Bars & clubs","University students, backpackers, young professionals",3.0,7.0,4.0,3.0,5.0,4.0,7.0,5.0,7.0,4.0,4.9,https://sydneysuburbreviews.com/darlinghurst
1221000,2019-07-20,North Rocks,1,3,3,904,House,7965,40092,5.462,-33.77572,151.01474,92,1.02,159.0,20.61,Hills Shire,"8,000",2151.0,"English 20.1%, Australian 19.4%, Chinese 14.9%, Irish 6.8%, Scottish 5.5%","$1,250,000.00","$1,500,000.00",20.00%,$590.00,"$605,000.00",$495.00,0%,17.1,60 minutes,35 minutes,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1000000,2019-07-20,Turrella,1,3,3,454,House,2511,32292,0.64,-33.93041,151.14096,15,1.02,159.0,9.65,Southern Suburbs,"2,500",2205.0,"Chinese 15.0%, Lebanese 12.1%, English 11.9%, Australian 11.3%, Irish 4.7%","$990,000.00","$1,450,000.00",46.46%,$620.00,"$680,000.00",$560.00,3%,13.0,30 minutes,30 minutes,Turrella,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
512000,2019-07-20,Mount Druitt,1,3,1,550,House,16726,26000,6.256,-33.76791,150.8136,48,1.02,159.0,38.24,Western Suburbs,"17,000",2770.0,"Australian 11.9%, Filipino 11.9%, English 10.2%, Indian 6.9%, Pakistani 5.5%","$655,000.00","$775,000.00",18.32%,$395.00,"$395,000.00",$340.00,2%,12.8,50 minutes,45 minutes,Mount Druitt,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
472000,2019-07-21,The Ponds,0,0,0,320,Vacant land,11731,53716,4.654,-33.70612,150.90622,54,1.02,159.0,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010000,2019-07-22,Carlton,8,24,1,1985,House,10722,32656,2.065,-33.97075,151.1214,36,1.02,159.0,14.29,Southern Suburbs,"11,000",2218.0,"Chinese 18.8%, English 10.9%, Australian 10.7%, Greek 6.8%, Macedonian 5.1%","$1,250,000.00","$1,400,000.00",12.00%,$590.00,"$655,000.00",$465.00,2%,14.7,30,25,Carlton,Jubilee Oval,"Families, small families, retirees, professionals",5.0,6.0,6.0,5.0,6.0,8.0,4.0,8.0,8.0,8.0,6.4,https://sydneysuburbreviews.com/carlton
1185000,2019-07-22,Mount Colah,3,4,2,755,House,7095,43056,11.062,-33.66638,151.12988,117,1.02,159.0,23.26,Northern Suburbs,"7,250",2079.0,"English 26.9%, Australian 25.4%, Irish 8.8%, Scottish 7.1%, Chinese 4.0%","$1,000,000.00","$1,250,000.00",25.00%,$620.00,"$630,000.00",$445.00,1%,15.9,55 minutes,40 minutes,Mount Colah,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
627000,2019-07-22,Cambridge Park,1,3,1,784,House,6726,35360,2.615,-33.74975,150.7265,55,1.02,159.0,46.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
